지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
201,2023-11-03 10:00,20,,3.6,230,87,20.2,17.7,1009.7,1015.3,.3,,,,8,8,,4,2746,,,19.8,,,,
201,2023-11-03 11:00,20.1,,4.2,250,88,20.6,18,1009.8,1015.4,0,,,,8,8,,4,2667,,,20.2,,,,
201,2023-11-03 12:00,20.3,,4.6,250,88,20.9,18.2,1009.4,1015,0,,,,9,9,,3,2447,,,21.1,,,,
201,2023-11-03 13:00,19.9,,5.3,250,91,21,18.3,1009,1014.6,0,,,,9,7,,2,2118,,,21.4,,,,
201,2023-11-03 14:00,19.4,,4.2,250,95,21.3,18.5,1008.8,1014.4,0,,,,9,9,,2,1519,,,20.6,,,,
201,2023-11-03 15:00,19,0,3.7,250,98,21.4,18.6,1009,1014.6,0,,,,10,10,,2,1126,,,19.8,,,,
201,2023-11-03 16:00,18.7,,2.9,250,100,21.4,18.6,1009.3,1014.9,0,,,,9,9,,2,946,,,19.5,,,,
201,2023-11-03 17:00,18.4,,2.4,270,100,21,18.3,1010.2,1015.8,0,,,,8,5,,2,676,,,18.8,,,,
201,2023-11-03 18:00,18.1,,1,230,100,20.6,18,1010,1015.6,0,,,,10,0,,,666,,,17.7,,,,
201,2023-11-03 19:00,17.1,,.7,250,96,18.6,16.4,1010.3,1015.9,,,,,8,2,,48,781,,,16.9,,,,
201,2023-11-03 20:00,16.1,,.8,290,93,16.9,14.9,1010.7,1016.4,,,,,10,9,,42,1494,,,16.3,,,,
201,2023-11-03 21:00,14.9,,.9,20,85,14.3,12.3,1011.1,1016.8,,,,,9,4,,50,1866,,,15.5,,,,
201,2023-11-03 22:00,14.5,,.7,270,89,14.7,12.7,1012.1,1017.8,,,,,8,6,,52,2238,,,15.1,,,,
201,2023-11-03 23:00,13.7,,.4,0,81,12.6,10.4,1012.2,1017.9,,,,,9,9,,38,2679,,,14.5,,,,
201,2023-11-04 00:00,13.4,,.7,360,78,11.9,9.6,1012.2,1017.9,,,,,10,0,,,3295,,,14.1,,,,
201,2023-11-04 01:00,12.4,,.3,0,80,11.5,9,1012.9,1018.7,,,,,10,0,,,3858,,,13.6,,,,
201,2023-11-04 02:00,12,,1.1,360,70,9.7,6.6,1013.3,1019.1,,,,,8,5,,57,5000,,,13,,,,
201,2023-11-04 03:00,11.3,,.6,340,78,10.4,7.5,1013.6,1019.4,,,,,8,3,,63,4777,,,12.6,,,,
201,2023-11-04 04:00,10.6,,.5,340,85,10.8,8.1,1013.7,1019.5,,,,,7,7,,57,2619,,,12.2,,,,
201,2023-11-04 05:00,10.7,,.7,90,84,10.7,8,1014,1019.8,,,,,8,8,,62,3327,,,11.7,,,,
201,2023-11-04 06:00,12.5,,1.5,90,76,10.9,8.3,1014.2,1020,,,,,6,2,,63,3074,,,11.4,,,,
201,2023-11-04 07:00,12.4,,1.5,110,82,11.8,9.4,1014.7,1020.5,,,,,6,0,,,2950,,,11.5,,,,
201,2023-11-04 08:00,13.4,,1.8,110,78,11.9,9.6,1015.6,1021.4,0,,,,8,0,,,3258,,,12.4,,,,
201,2023-11-04 09:00,14.5,,2.4,70,73,12,9.7,1016.3,1022,.1,,,,9,0,,,3804,,,14,,,,
201,2023-11-04 10:00,15.1,,2.9,70,72,12.3,10,1016.5,1022.2,.1,,,,9,0,,,3747,,,15.4,,,,
201,2023-11-04 11:00,15.9,,2.5,70,71,12.8,10.6,1016.3,1022,0,,,,8,0,,,3814,,,16.6,,,,
201,2023-11-04 12:00,17.1,,2.2,70,68,13.2,11.1,1016.1,1021.8,.3,,,,9,0,,,3383,,,18.4,,,,
201,2023-11-04 13:00,18.3,,1.9,110,65,13.6,11.5,1015.6,1021.2,.8,,,,7,0,,,1306,,,20.3,,,,
201,2023-11-04 14:00,19.5,,1.4,110,63,14.2,12.2,1015.3,1020.9,1,,,,6,0,,,1584,,,22.4,,,,
201,2023-11-04 15:00,20.4,,1.8,70,61,14.6,12.6,1015.1,1020.7,1,,,,5,0,,,2132,,,22.4,,,,
201,2023-11-04 16:00,19.4,,1.7,50,65,14.6,12.6,1015.3,1020.9,.8,,,,5,0,,,2009,,,19.8,,,,
201,2023-11-04 17:00,18.2,,1.2,20,71,14.8,12.8,1015.6,1021.2,.7,,,,1,0,,,2082,,,18,,,,
201,2023-11-04 18:00,16.5,,1.4,20,77,14.4,12.4,1015.8,1021.5,0,,,,0,0,,,2130,,,16,,,,
201,2023-11-04 19:00,15.8,,1.3,20,83,14.9,12.9,1015.9,1021.6,,,,,1,1,,11,2030,,,15.2,,,,
201,2023-11-04 20:00,15.1,,.9,70,90,15.4,13.4,1016.2,1021.9,,,,,2,0,,,1081,,,14.5,,,,
201,2023-11-04 21:00,16.5,,2.4,50,73,13.7,11.6,1016.6,1022.3,,,,,5,5,,9,4853,,,14.7,,,,
201,2023-11-04 22:00,16,,2.2,50,74,13.4,11.3,1017.2,1022.9,,,,,7,3,,8,4894,,,14.3,,,,
201,2023-11-04 23:00,15.8,,2.7,50,74,13.2,11.1,1017.6,1023.3,,,,,7,2,,10,5000,,,14.2,,,,
201,2023-11-05 00:00,15.7,,2.6,70,74,13.1,11,1017.5,1023.2,,,,,10,10,,,5000,,,14.4,,,,
201,2023-11-05 01:00,15.6,,2.3,50,75,13.2,11.1,1017.2,1022.9,,,,,7,7,,29,5000,,,14.1,,,,
201,2023-11-05 02:00,15.5,,2.8,50,75,13.1,11,1017,1022.7,,,,,7,3,,14,4751,,,14,,,,
201,2023-11-05 03:00,15.6,,2.9,50,74,13,10.9,1016.5,1022.2,,,,,7,7,,9,5000,,,14.3,,,,
201,2023-11-05 04:00,15.8,,3,50,74,13.2,11.1,1016.1,1021.8,,,,,7,7,,9,5000,,,14.4,,,,
201,2023-11-05 05:00,15.5,,2.9,50,75,13.1,11,1015.8,1021.5,,,,,6,5,,12,4849,,,14.1,,,,
201,2023-11-05 06:00,15.6,,3.2,70,75,13.2,11.1,1015.5,1021.2,,,,,5,5,,9,5000,,,14.1,,,,
201,2023-11-05 07:00,14.7,,1.5,110,82,13.7,11.6,1015.9,1021.6,,,,,8,6,,7,2688,,,13.9,,,,
201,2023-11-05 08:00,15.8,,2.4,70,80,14.3,12.3,1015.6,1021.3,0,,,,6,6,,6,4912,,,14.9,,,,
201,2023-11-05 09:00,16,,1.3,90,86,15.6,13.6,1016.4,1022.1,0,,,,10,7,,11,4918,,,15.6,,,,
201,2023-11-05 10:00,15.5,,2.3,50,97,17,15,1015.6,1021.3,0,,,,10,4,,10,1279,,,16.7,,,,
201,2023-11-05 11:00,15.5,,2.1,70,100,17.5,15.4,1014.9,1020.6,0,,,,10,8,,2,870,,,16.3,,,,
201,2023-11-05 12:00,16,5.5,2.2,70,100,18.1,15.9,1013.5,1019.2,0,,,,10,10,,2,417,,,16.8,,,,
201,2023-11-05 13:00,16.1,,1.2,50,100,18.2,16,1012.2,1017.9,0,,,,10,8,,2,793,,,16.6,,,,
201,2023-11-05 14:00,16.8,,1.8,50,100,19,16.7,1010.8,1016.5,0,,,,10,5,,17,1490,,,17.7,,,,
201,2023-11-05 15:00,17,3.1,2.8,50,99,19.1,16.8,1009.5,1015.1,0,,,,10,10,,14,2513,,,16.9,,,,
201,2023-11-05 16:00,16.9,,1.7,50,100,19.1,16.8,1009,1014.6,0,,,,9,5,,17,975,,,16.8,,,,
201,2023-11-05 17:00,17.2,,1.5,20,99,19.4,17,1007.7,1013.3,0,,,,10,10,,12,2551,,,16.7,,,,
201,2023-11-05 18:00,17.1,.6,1,340,100,19.4,17,1006.9,1012.5,0,,,,10,10,,5,1534,,,16.5,,,,
201,2023-11-05 19:00,17.3,,1.2,360,100,19.6,17.2,1006.3,1011.9,,,,,10,7,,12,432,,,16.6,,,,
201,2023-11-05 20:00,18.2,,1.5,180,93,19.4,17,1005.5,1011.1,,,,,10,8,,6,669,,,16.7,,,,
201,2023-11-05 21:00,17.9,8.2,1.9,140,94,19.2,16.9,1004.3,1009.9,,,,,10,10,,6,1017,,,16.5,,,,
201,2023-11-05 22:00,18,,1.8,200,96,19.7,17.3,1003.1,1008.7,,,,,10,9,,4,1324,,,16.6,,,,
201,2023-11-05 23:00,18.4,,1.4,200,92,19.4,17,1000.4,1005.9,,,,,10,10,,5,1799,,,16.7,,,,
201,2023-11-06 00:00,18.3,10.6,3.3,180,99,20.8,18.1,999.4,1004.9,,,,,10,6,,2,126,,,17,,,,
201,2023-11-06 01:00,18.8,,3.7,200,100,21.6,18.7,997.2,1002.7,,,,,10,7,,2,111,,,17.4,,,,
201,2023-11-06 02:00,20.6,,8.9,230,94,22.7,19.5,996.6,1002.1,,,,,10,6,,3,178,,,18.2,,,,
201,2023-11-06 03:00,20.2,23.4,10.1,250,90,21.3,18.5,996.2,1001.7,,,,,10,10,,3,2123,,,18.4,,,,
201,2023-11-06 04:00,19.1,,7.7,250,94,20.8,18.1,995,1000.5,,,,,9,9,,3,2314,,,17.8,,,,
201,2023-11-06 05:00,18.9,,8,250,95,20.6,18,995,1000.5,,,,,10,10,,3,2189,,,17.6,,,,
201,2023-11-06 06:00,18.8,0,6.8,250,96,20.8,18.1,994.7,1000.2,,,,,10,10,,2,1546,,,17.6,,,,
201,2023-11-06 07:00,16.5,,4.6,270,100,18.6,16.4,995.2,1000.8,,,,,10,10,,2,872,,,16.7,,,,
201,2023-11-06 08:00,15.1,,5.2,270,97,16.6,14.6,997.1,1002.7,0,,,,9,9,,2,2843,,,15.7,,,,
201,2023-11-06 09:00,14.6,3,5.1,270,87,14.4,12.4,998.8,1004.4,0,,,,10,10,,4,2542,,,15,,,,
201,2023-11-06 10:00,15.1,,3.4,270,75,12.8,10.6,1000,1005.6,.3,,,,4,4,,7,4428,,,16.1,,,,
201,2023-11-06 11:00,13.1,,3.8,290,93,13.9,11.9,1000.8,1006.5,0,,,,9,8,,5,2996,,,15.5,,,,
201,2023-11-06 12:00,13.8,1.7,5.9,290,92,14.5,12.5,1001.1,1006.8,.2,,,,9,8,,5,2896,,,17.3,,,,
201,2023-11-06 13:00,13.5,,3.8,270,85,13.1,11,1000.7,1006.4,.2,,,,9,6,,6,5000,,,16.5,,,,
201,2023-11-06 14:00,14,,5.4,270,68,10.8,8.1,1000.8,1006.5,.3,,,,6,5,,8,5000,,,15.8,,,,
201,2023-11-06 15:00,11.2,1.4,5,270,88,11.6,9.2,1001.7,1007.4,.1,,,,9,6,,4,1152,,,13.1,,,,
201,2023-11-06 16:00,12.1,,5.3,290,63,8.8,5.2,1002.8,1008.5,.3,,,,8,2,,13,2572,,,12.9,,,,
201,2023-11-06 17:00,10.4,,5.8,290,66,8.3,4.3,1004.1,1009.9,.2,,,,5,4,,10,4549,,,10.6,,,,
201,2023-11-06 18:00,9,.5,3.4,290,78,8.9,5.3,1005.1,1010.9,0,,,,7,7,,9,5000,,,10.2,,,,
201,2023-11-06 19:00,7.4,,4.4,290,87,8.9,5.3,1005.9,1011.7,,,,,4,4,,3,4438,,,9.3,,,,
201,2023-11-06 20:00,7.5,,4.7,270,85,8.8,5.1,1006.4,1012.2,,,,,8,7,,8,1397,,,9.2,,,,
201,2023-11-06 21:00,8.1,3.6,6.1,270,76,8.2,4.1,1007,1012.8,,,,,9,8,,8,5000,,,8.9,,,,
201,2023-11-06 22:00,7.6,,4.4,290,76,7.9,3.6,1008,1013.8,,,,,6,6,,9,5000,,,8.3,,,,
201,2023-11-06 23:00,8.2,,6.2,290,68,7.4,2.6,1008.3,1014.1,,,,,9,9,,9,5000,,,8.2,,,,
201,2023-11-07 00:00,7.9,0,6.7,270,64,6.8,1.4,1009.1,1014.9,,,,,7,7,,,5000,,,7.6,,,,
201,2023-11-07 01:00,6.8,,5.8,270,68,6.7,1.2,1010,1015.9,,,,,10,10,,8,5000,,,7.1,,,,
201,2023-11-07 02:00,5.5,,7.7,250,72,6.5,.8,1011.2,1017.1,,,,,9,9,,6,5000,,,6.1,,,,
201,2023-11-07 03:00,5.4,,5.7,270,67,6,-.2,1011.9,1017.8,,,,,10,10,,8,5000,,,6,,,,
201,2023-11-07 04:00,4.9,,5.5,250,68,5.9,-.5,1012.5,1018.4,,,,,10,10,,8,5000,,,5.8,,,,
201,2023-11-07 05:00,4.2,,4.5,230,65,5.4,-1.8,1013.3,1019.3,,,,,7,5,,10,5000,,,4.7,,,,
201,2023-11-07 06:00,3.9,,4.1,250,64,5.2,-2.3,1014.4,1020.4,,,,,5,5,,9,5000,,,4.4,,,,
201,2023-11-07 07:00,3.1,,2.6,250,61,4.6,-3.7,1015.4,1021.4,,,,,3,2,,,5000,,,3.7,,,,
201,2023-11-07 08:00,3.2,,1.6,250,61,4.7,-3.6,1016.6,1022.6,.6,,,,1,1,,25,5000,,,4,,,,
201,2023-11-07 09:00,3.8,,2.1,250,62,5,-2.8,1017.3,1023.3,.9,,,,3,0,,,5000,,,4.7,,,,
201,2023-11-07 10:00,4.1,,2.3,340,60,4.9,-2.9,1017.8,1023.8,1,,,,4,0,,,5000,,,6.4,,,,
201,2023-11-07 11:00,5.1,,3,250,60,5.3,-2,1018.1,1024.1,1,,,,0,0,,,5000,,,9.6,,,,
201,2023-11-07 12:00,6.1,,3.4,250,56,5.3,-2,1017.9,1023.8,1,,,,0,0,,,5000,,,12.7,,,,
201,2023-11-07 13:00,6.5,,2.9,270,57,5.5,-1.4,1017.4,1023.3,1,,,,0,0,,,5000,,,15,,,,
201,2023-11-07 14:00,6.7,,3.5,250,53,5.2,-2.2,1017.3,1023.2,1,,,,0,0,,,5000,,,14.4,,,,
201,2023-11-07 15:00,6.8,,3.2,250,57,5.6,-1.1,1017.7,1023.6,1,,,,0,0,,,5000,,,14.1,,,,
201,2023-11-07 16:00,7,,1.7,270,54,5.4,-1.6,1017.9,1023.8,1,,,,0,0,,,5000,,,12.4,,,,
201,2023-11-07 17:00,6.1,,1.3,270,62,5.8,-.6,1018.2,1024.1,1,,,,0,0,,,5000,,,9.1,,,,
201,2023-11-07 18:00,3,,.9,360,84,6.3,.5,1018.6,1024.6,.1,,,,0,0,,,5000,,,7.4,,,,
201,2023-11-07 19:00,2.7,,1.2,360,84,6.2,.2,1018.9,1024.9,,,,,0,0,,,5000,,,6.2,,,,
201,2023-11-07 20:00,2.3,,.5,360,90,6.5,.8,1019.1,1025.1,,,,,0,0,,,5000,,,5.6,,,,
201,2023-11-07 21:00,2.4,,.7,360,86,6.2,.2,1019.4,1025.4,,,,,0,0,,,5000,,,5,,,,
201,2023-11-07 22:00,1.7,,.9,360,94,6.5,.8,1019.5,1025.6,,,,,0,0,,,5000,,,4.6,,,,
201,2023-11-07 23:00,1.7,,1.1,340,89,6.1,0,1019.4,1025.5,,,,,4,0,,,4768,,,4.2,,,,
201,2023-11-08 00:00,1.8,,1.4,20,89,6.2,.1,1019.2,1025.2,,,,,0,0,,,5000,,,3.9,,,,
201,2023-11-08 01:00,1.2,,1,20,87,5.8,-.7,1018.8,1024.9,,,,,0,0,,,5000,,,3.5,,,,
201,2023-11-08 02:00,.4,,.2,0,87,5.5,-1.5,1018.9,1025,,,,,1,0,,,5000,,,3.2,,,,
201,2023-11-08 03:00,1.5,,1.3,140,95,6.4,.7,1018.8,1024.9,,,,,0,0,,,4089,,,3.1,,,,
201,2023-11-08 04:00,.3,,.7,50,94,5.9,-.5,1018.9,1025,,,,,0,0,,,4221,,,2.9,,,,
201,2023-11-08 05:00,.6,,.3,0,91,5.8,-.7,1018.8,1024.9,,,,,0,0,,,3610,,,2.8,,,,
201,2023-11-08 06:00,.4,,1.7,360,91,5.7,-.9,1019.3,1025.4,,,,,0,0,,,5000,,,2.5,,,,
201,2023-11-08 07:00,-.1,,.8,20,95,5.8,-.8,1019.1,1025.2,,,,,0,0,,,5000,,,2.4,,,,
201,2023-11-08 08:00,2,,1.2,70,86,6.1,-.1,1018.7,1024.7,.6,,,,0,0,,,3854,,,3,,,,
201,2023-11-08 09:00,4.1,,.9,110,76,6.2,.2,1019,1025,1,,,,2,0,,,4768,,,4.5,,,,
201,2023-11-08 10:00,6.7,,1.2,110,60,5.9,-.5,1018.9,1024.8,1,,,,6,0,,,5000,,,7.1,,,,
201,2023-11-08 11:00,9.3,,1.6,110,46,5.4,-1.7,1018.3,1024.2,1,,,,6,0,,,5000,,,12,,,,
201,2023-11-08 12:00,10,,1.2,140,49,6,-.2,1018.2,1024.1,1,,,,6,0,,,4729,,,13.7,,,,
201,2023-11-08 13:00,11.8,,1.8,140,46,6.3,.5,1017.6,1023.4,1,,,,3,1,,71,4726,,,17.7,,,,
201,2023-11-08 14:00,12.4,,1.4,140,43,6.2,.1,1016.9,1022.7,1,,,,0,0,,,4440,,,18.6,,,,
201,2023-11-08 15:00,13.7,,1.5,180,44,6.9,1.6,1016.7,1022.5,1,,,,5,0,,,3397,,,17.7,,,,
201,2023-11-08 16:00,12.9,,1.6,270,48,7.1,2.1,1016.5,1022.3,1,,,,1,0,,,5000,,,14.4,,,,
201,2023-11-08 17:00,9.5,,.9,360,69,8.1,4,1016.2,1022,.9,,,,0,0,,,5000,,,11.2,,,,
201,2023-11-08 18:00,7.9,,.2,0,71,7.5,2.9,1016.3,1022.2,.1,,,,0,0,,,5000,,,9.1,,,,
201,2023-11-08 19:00,8.8,,2,360,66,7.4,2.7,1016.3,1022.2,,,,,6,5,,33,5000,,,8.6,,,,
201,2023-11-08 20:00,8.7,,.4,0,75,8.4,4.5,1016.4,1022.3,,,,,9,8,,31,2696,,,9.2,,,,
201,2023-11-08 21:00,7.4,,.9,360,71,7.3,2.4,1016.7,1022.6,,,,,7,7,,41,4791,,,8,,,,
201,2023-11-08 22:00,6.5,,.6,360,74,7.1,2.1,1017,1022.9,,,,,0,0,,,5000,,,7.1,,,,
201,2023-11-08 23:00,5.6,,.5,270,80,7.3,2.4,1016.8,1022.8,,,,,1,0,,,3952,,,6.6,,,,
201,2023-11-09 00:00,5.1,,.3,0,82,7.2,2.2,1016.7,1022.7,,,,,4,4,,,3586,,,6.2,,,,
201,2023-11-09 01:00,5.2,,1.4,20,76,6.7,1.3,1016.6,1022.6,,,,,1,0,,,3315,,,5.7,,,,
201,2023-11-09 02:00,5.6,,.6,50,74,6.7,1.3,1016.1,1022,,,,,0,0,,,4777,,,5.4,,,,
201,2023-11-09 03:00,5.8,,1.5,360,70,6.4,.7,1015.8,1021.7,,,,,0,0,,,4908,,,5.1,,,,
201,2023-11-09 04:00,6.6,,2,20,66,6.4,.6,1015.4,1021.3,,,,,0,0,,,4163,,,4.9,,,,
201,2023-11-09 05:00,7,,2,360,68,6.8,1.4,1015.3,1021.2,,,,,0,0,,,3323,,,4.9,,,,
201,2023-11-09 06:00,6.6,,1.8,20,82,8,3.7,1014.8,1020.7,,,,,0,0,,,1770,,,4.9,,,,
201,2023-11-09 07:00,6.9,,2.1,360,82,8.1,4,1014.9,1020.8,,,,,2,0,,,2136,,,5,,,,
201,2023-11-09 08:00,7,,1.2,70,81,8.1,3.9,1014.8,1020.7,.5,,,,0,0,,,1769,,,5.8,,,,
201,2023-11-09 09:00,10.7,,1.4,70,62,8,3.7,1015.1,1020.9,1,,,,0,0,,,1710,,,7.8,,,,
201,2023-11-09 10:00,12.2,,1.3,70,62,8.8,5.1,1015.2,1021,.6,,,,5,5,,7,2214,,,11.6,,,,
201,2023-11-09 11:00,14.3,,3.5,140,65,10.5,7.7,1014.8,1020.5,.4,,,,9,9,,6,3324,,,13.7,,,,
201,2023-11-09 12:00,15.1,,1.3,140,69,11.8,9.4,1013.5,1019.2,.1,,,,9,9,,7,2961,,,14.9,,,,
201,2023-11-09 13:00,16.4,,2.8,200,69,12.8,10.6,1012.4,1018.1,.2,,,,9,9,,7,3060,,,18.2,,,,
201,2023-11-09 14:00,17.8,,3.2,230,73,14.8,12.8,1011.6,1017.2,.1,,,,10,10,,6,2057,,,17.3,,,,
201,2023-11-09 15:00,16.8,0,4.3,230,87,16.6,14.6,1011.3,1017,0,,,,10,10,,4,1567,,,15,,,,
201,2023-11-09 16:00,14.6,,2.6,250,98,16.2,14.2,1012.6,1018.3,0,,,,10,10,,2,1339,,,14.2,,,,
201,2023-11-09 17:00,13.3,,1.8,320,89,13.6,11.5,1013.9,1019.6,0,,,,9,9,,12,2723,,,13.3,,,,
201,2023-11-09 18:00,13.4,3.6,2.7,20,75,11.5,9,1014,1019.7,0,,,,10,5,,18,1833,,,12.3,,,,
201,2023-11-09 19:00,12.7,,3.7,360,56,8.2,4.1,1015.3,1021.1,,,,,10,10,,18,2006,,,11.3,,,,
201,2023-11-09 20:00,11.7,,1.4,270,63,8.6,4.8,1016,1021.8,,,,,10,8,,19,2095,,,10.8,,,,
201,2023-11-09 21:00,10.6,,.7,320,63,8,3.8,1015.7,1021.5,,,,,7,7,,22,2224,,,9.9,,,,
201,2023-11-09 22:00,10,,.7,90,61,7.5,2.8,1016.8,1022.7,,,,,9,8,,20,2607,,,9.2,,,,
201,2023-11-09 23:00,7.9,,1.4,270,64,6.8,1.4,1016.9,1022.8,,,,,9,3,,52,3783,,,8,,,,
201,2023-11-10 00:00,6.6,,3,340,69,6.7,1.3,1017.2,1023.1,,,,,7,2,,,4390,,,6.7,,,,
201,2023-11-10 01:00,4.9,,2.9,360,70,6.1,-.1,1017.9,1023.9,,,,,8,0,,,5000,,,5.9,,,,
201,2023-11-10 02:00,3.8,,1.5,50,70,5.6,-1.1,1018.2,1024.2,,,,,8,0,,,5000,,,5,,,,
201,2023-11-10 03:00,2.8,,1.8,340,65,4.9,-3.1,1018.7,1024.7,,,,,6,0,,,5000,,,3.9,,,,
201,2023-11-10 04:00,2.2,,2.5,340,61,4.4,-4.5,1019,1025,,,,,7,0,,,5000,,,2.9,,,,
201,2023-11-10 05:00,1.2,,1.6,290,69,4.6,-3.8,1018.9,1025,,,,,0,0,,,5000,,,2.6,,,,
201,2023-11-10 06:00,1,,4.9,320,63,4.2,-5.2,1019.8,1025.9,,,,,3,0,,,5000,,,1.6,,,,
201,2023-11-10 07:00,.5,,3,270,59,3.7,-6.6,1020.5,1026.6,,,,,2,0,,,5000,,,1,,,,
201,2023-11-10 08:00,.7,,3.8,290,58,3.7,-6.6,1021.3,1027.4,.4,,,,0,0,,,5000,,,1.2,,,,
201,2023-11-10 09:00,1.3,,2,70,51,3.4,-7.7,1022.1,1028.2,1,,,,1,0,,,5000,,,2,,,,
201,2023-11-10 10:00,2.2,,1.8,320,44,3.1,-8.8,1022.5,1028.6,1,,,,0,0,,,5000,,,3.5,,,,
201,2023-11-10 11:00,3,,3,320,41,3.1,-8.9,1022.6,1028.6,1,,,,0,0,,,5000,,,6.7,,,,
201,2023-11-10 12:00,4.2,,3.2,320,34,2.8,-10.3,1022.6,1028.6,1,,,,0,0,,,5000,,,10.4,,,,
201,2023-11-10 13:00,5.3,,1.8,180,34,3,-9.3,1022,1028,1,,,,0,0,,,5000,,,13.4,,,,
201,2023-11-10 14:00,5.2,,2,90,29,2.6,-11.4,1021.8,1027.8,1,,,,0,0,,,5000,,,13.7,,,,
201,2023-11-10 15:00,5.5,,3,360,31,2.8,-10.3,1022.1,1028.1,1,,,,0,0,,,5000,,,12.3,,,,
201,2023-11-10 16:00,4.9,,2.2,50,31,2.7,-10.8,1022.5,1028.5,1,,,,0,0,,,5000,,,9.8,,,,
201,2023-11-10 17:00,3.8,,.9,250,40,3.2,-8.5,1022.9,1028.9,1,,,,2,0,,,4975,,,6,,,,
201,2023-11-10 18:00,2.4,,1.4,340,44,3.2,-8.6,1023.5,1029.6,.1,,,,0,0,,,5000,,,3.8,,,,
201,2023-11-10 19:00,2,,2.4,230,48,3.4,-7.8,1024.1,1030.2,,,,,0,0,,,5000,,,2.4,,,,
201,2023-11-10 20:00,.9,,3.2,320,56,3.6,-6.9,1024.4,1030.5,,,,,0,0,,,5000,,,1.8,,,,
201,2023-11-10 21:00,.6,,1.3,360,55,3.5,-7.4,1024.6,1030.7,,,,,0,0,,,5000,,,1.3,,,,
201,2023-11-10 22:00,.6,,2.5,360,52,3.3,-8.1,1024.7,1030.8,,,,,0,0,,,5000,,,.8,,,,
201,2023-11-10 23:00,.5,,2.4,20,50,3.2,-8.7,1025.1,1031.2,,,,,0,0,,,5000,,,.6,,,,
201,2023-11-11 00:00,.5,,4.3,360,45,2.9,-10,1024.3,1030.4,,,,,0,0,,,5000,,,.5,,,,
201,2023-11-11 01:00,.4,,1.4,110,40,2.5,-11.6,1024.3,1030.4,,,,,0,0,,,5000,,,.5,,,,
201,2023-11-11 02:00,0,,1.9,360,42,2.6,-11.4,1024.2,1030.3,,,,,0,0,,,5000,,,.4,,,,
201,2023-11-11 03:00,-1.7,,.6,250,56,3,-9.3,1024.3,1030.5,,,,,2,0,,,5000,,,.3,,,,
201,2023-11-11 04:00,-.9,,1.8,90,51,2.9,-9.7,1024.5,1030.6,,,,,6,0,,,5000,,,.3,,,,
201,2023-11-11 05:00,-2.3,,.5,230,65,3.4,-7.9,1024.8,1031,,,,,7,0,,,5000,,,.2,,,,
201,2023-11-11 06:00,-1.6,,1,70,49,2.7,-10.9,1024.9,1031.1,,,,,0,0,,,5000,,,.1,,,,
201,2023-11-11 07:00,-1.5,,2.1,70,46,2.5,-11.6,1024.8,1031,,,,,5,0,,,5000,,,-.2,,,,
201,2023-11-11 08:00,-1.1,,1,50,51,2.9,-9.9,1025.4,1031.6,.3,,,,4,0,,,5000,,,-.2,,,,
201,2023-11-11 09:00,-.5,,1.3,250,57,3.4,-7.9,1026,1032.1,.1,,,,7,1,,21,5000,,,0,,,,
201,2023-11-11 10:00,.9,,.9,20,36,2.3,-12.5,1026.2,1032.3,0,,,,8,2,,18,5000,,,1.1,,,,
201,2023-11-11 11:00,1.6,,1.5,340,39,2.7,-10.8,1025.8,1031.9,.1,,,,8,2,,17,5000,,,4.9,,,,
201,2023-11-11 12:00,2.8,,1.8,340,34,2.5,-11.5,1025.2,1031.3,1,,,,6,1,,18,5000,,,8.3,,,,
201,2023-11-11 13:00,3.6,,1.7,90,34,2.7,-10.8,1024,1030,1,,,,6,6,,29,5000,,,11.2,,,,
201,2023-11-11 14:00,4.6,,2.4,340,30,2.5,-11.5,1023.1,1029.1,1,,,,1,1,,28,5000,,,11.9,,,,
201,2023-11-11 15:00,4.7,,1.7,360,31,2.6,-11,1022.9,1028.9,1,,,,0,0,,,5000,,,11.5,,,,
201,2023-11-11 16:00,4.6,,2.5,250,38,3.2,-8.5,1023.2,1029.2,1,,,,2,0,,,5000,,,8.4,,,,
201,2023-11-11 17:00,3.9,,1.5,250,41,3.3,-8.1,1023.2,1029.2,1,,,,1,0,,,5000,,,5.1,,,,
201,2023-11-11 18:00,1.8,,1.1,290,50,3.5,-7.5,1023.4,1029.5,0,,,,0,0,,,5000,,,3.3,,,,
201,2023-11-11 19:00,-.6,,.9,360,61,3.6,-7.2,1023.6,1029.7,,,,,5,0,,,4524,,,2.1,,,,
201,2023-11-11 20:00,.2,,.9,340,62,3.8,-6.2,1023.7,1029.8,,,,,0,0,,,4130,,,1.4,,,,
201,2023-11-11 21:00,1.5,,2.1,360,57,3.9,-6.1,1024,1030.1,,,,,0,0,,,5000,,,1,,,,
201,2023-11-11 22:00,.7,,2.3,290,59,3.8,-6.4,1024.3,1030.4,,,,,0,0,,,5000,,,.8,,,,
201,2023-11-11 23:00,.8,,2.2,320,57,3.7,-6.7,1024.6,1030.7,,,,,0,0,,,4911,,,.7,,,,
